0.000000	1.000000
0.000100	0.999928
0.000200	0.999854
0.000300	0.999779
0.000400	0.999703
0.000500	0.999625
0.000600	0.999546
0.000700	0.999465
0.000800	0.999383
0.000900	0.999300
0.001000	0.999215
0.001100	0.999128
0.001200	0.999041
0.001300	0.998951
0.001400	0.998861
0.001500	0.998769
0.001600	0.998675
0.001700	0.998581
0.001800	0.998484
0.001900	0.998387
0.002000	0.998288
0.002100	0.998187
0.002200	0.998085
0.002300	0.997982
0.002400	0.997877
0.002500	0.997771
0.002600	0.997664
0.002700	0.997555
0.002800	0.997445
0.002900	0.997333
0.003000	0.997220
0.003100	0.997105
0.003200	0.996989
0.003300	0.996872
0.003400	0.996753
0.003500	0.996633
0.003600	0.996511
0.003700	0.996388
0.003800	0.996264
0.003900	0.996138
0.004010	0.995998
0.004120	0.995856
0.004230	0.995713
0.004340	0.995568
0.004450	0.995421
0.004560	0.995272
0.004670	0.995122
0.004780	0.994970
0.004890	0.994817
0.005000	0.994661
0.005110	0.994504
0.005220	0.994346
0.005330	0.994185
0.005440	0.994023
0.005550	0.993859
0.005660	0.993694
0.005770	0.993527
0.005880	0.993358
0.005990	0.993187
0.006100	0.993015
0.006210	0.992841
0.006320	0.992666
0.006430	0.992488
0.006540	0.992309
0.006650	0.992129
0.006760	0.991946
0.006870	0.991762
0.006980	0.991577
0.007090	0.991389
0.007200	0.991200
0.007310	0.991009
0.007420	0.990817
0.007530	0.990623
0.007640	0.990427
0.007750	0.990230
0.007860	0.990030
0.007970	0.989829
0.008080	0.989627
0.008190	0.989423
0.008300	0.989217
0.008410	0.989009
0.008520	0.988800
0.008630	0.988589
0.008740	0.988376
0.008850	0.988162
0.008960	0.987946
0.009070	0.987729
0.009180	0.987509
0.009290	0.987288
0.009400	0.987066
0.009510	0.986841
0.009620	0.986615
0.009730	0.986388
0.009840	0.986158
0.009950	0.985927
0.010060	0.985695
0.010170	0.985461
0.010280	0.985225
0.010390	0.984987
0.010500	0.984748
0.010610	0.984507
0.010720	0.984264
0.010830	0.984020
0.010940	0.983774
0.011050	0.983526
0.011160	0.983277
0.011270	0.983026
0.011380	0.982773
0.011490	0.982519
0.011600	0.982263
0.011710	0.982005
0.011820	0.981746
0.011930	0.981485
0.012040	0.981223
0.012150	0.980958
0.012260	0.980692
0.012370	0.980425
0.012480	0.980156
0.012590	0.979885
0.012700	0.979612
0.012810	0.979338
0.012920	0.979063
0.013030	0.978785
0.013140	0.978506
0.013250	0.978225
0.013360	0.977943
0.013470	0.977659
0.013580	0.977373
0.013690	0.977086
0.013800	0.976797
0.013910	0.976506
0.014020	0.976214
0.014130	0.975920
0.014240	0.975625
0.014350	0.975328
0.014460	0.975029
0.014570	0.974728
0.014680	0.974426
0.014790	0.974123
0.014900	0.973817
0.015010	0.973510
0.015120	0.973202
0.015230	0.972891
0.015340	0.972580
0.015450	0.972266
0.015560	0.971951
0.015670	0.971634
0.015780	0.971316
0.015890	0.970996
0.016000	0.970674
0.016110	0.970351
0.016220	0.970026
0.016330	0.969699
0.016440	0.969371
0.016550	0.969041
0.016660	0.968710
0.016770	0.968377
0.016880	0.968042
0.016990	0.967706
0.017100	0.967368
0.017210	0.967029
0.017320	0.966687
0.017430	0.966345
0.017540	0.966000
0.017650	0.965654
0.017760	0.965307
0.017870	0.964958
0.017980	0.964607
0.018090	0.964254
0.018200	0.963900
0.018310	0.963545
0.018420	0.963187
0.018530	0.962828
0.018640	0.962468
0.018750	0.962106
0.018860	0.961742
0.018970	0.961377
0.019080	0.961010
0.019190	0.960641
0.019300	0.960271
0.019410	0.959900
0.019520	0.959526
0.019630	0.959151
0.019740	0.958775
0.019850	0.958397
0.019960	0.958017
0.020070	0.957636
0.020180	0.957253
0.020290	0.956868
0.020400	0.956482
0.020510	0.956095
0.020620	0.955705
0.020730	0.955314
0.020840	0.954922
0.020950	0.954528
0.021060	0.954132
0.021170	0.953735
0.021280	0.953336
0.021390	0.952936
0.021500	0.952534
0.021610	0.952130
0.021720	0.951725
0.021830	0.951319
0.021940	0.950910
0.022050	0.950500
0.022160	0.950089
0.022270	0.949676
0.022380	0.949261
0.022490	0.948845
0.022600	0.948427
0.022710	0.948008
0.022820	0.947587
0.022930	0.947165
0.023040	0.946741
0.023150	0.946315
0.023260	0.945888
0.023370	0.945459
0.023480	0.945029
0.023590	0.944597
0.023700	0.944163
0.023810	0.943728
0.023920	0.943292
0.024030	0.942854
0.024140	0.942414
0.024250	0.941973
0.024360	0.941530
0.024470	0.941085
0.024580	0.940639
0.024690	0.940192
0.024800	0.939743
0.024910	0.939292
0.025020	0.938840
0.025130	0.938386
0.025240	0.937931
0.025350	0.937474
0.025460	0.937016
0.025570	0.936556
0.025680	0.936095
0.025790	0.935632
0.025900	0.935167
0.026010	0.934701
0.026120	0.934233
0.026230	0.933764
0.026340	0.933294
0.026450	0.932821
0.026560	0.932348
0.026670	0.931872
0.026780	0.931395
0.026890	0.930917
0.027000	0.930437
0.027110	0.929956
0.027220	0.929473
0.027330	0.928988
0.027440	0.928502
0.027550	0.928015
0.027660	0.927525
0.027770	0.927035
0.027880	0.926543
0.027990	0.926049
0.028100	0.925554
0.028210	0.925057
0.028320	0.924559
0.028430	0.924059
0.028540	0.923558
0.028650	0.923055
0.028760	0.922551
0.028870	0.922045
0.028980	0.921537
0.029090	0.921029
0.029200	0.920518
0.029310	0.920006
0.029420	0.919493
0.029530	0.918978
0.029640	0.918462
0.029750	0.917944
0.029860	0.917424
0.029970	0.916903
0.030080	0.916381
0.030190	0.915857
0.030300	0.915332
0.030410	0.914805
0.030520	0.914276
0.030630	0.913746
0.030740	0.913215
0.030850	0.912682
0.030960	0.912148
0.031070	0.911612
0.031180	0.911074
0.031280	0.910584
0.031380	0.910093
0.031480	0.909601
0.031580	0.909108
0.031680	0.908613
0.031780	0.908117
0.031880	0.907620
0.031980	0.907121
0.032080	0.906621
0.032180	0.906121
0.032280	0.905619
0.032380	0.905115
0.032480	0.904611
0.032580	0.904105
0.032680	0.903598
0.032780	0.903090
0.032880	0.902580
0.032980	0.902070
0.033080	0.901558
0.033180	0.901045
0.033280	0.900530
0.033380	0.900015
0.033480	0.899498
0.033580	0.898980
0.033680	0.898461
0.033780	0.897941
0.033880	0.897419
0.033980	0.896897
0.034080	0.896373
0.034180	0.895847
0.034280	0.895321
0.034380	0.894794
0.034480	0.894265
0.034580	0.893735
0.034680	0.893204
0.034780	0.892671
0.034880	0.892138
0.034980	0.891603
0.035080	0.891067
0.035180	0.890530
0.035280	0.889991
0.035380	0.889452
0.035480	0.888911
0.035580	0.888369
0.035680	0.887826
0.035780	0.887282
0.035880	0.886736
0.035980	0.886189
0.036080	0.885642
0.036180	0.885092
0.036280	0.884542
0.036380	0.883991
0.036480	0.883438
0.036580	0.882884
0.036680	0.882329
0.036780	0.881773
0.036880	0.881216
0.036980	0.880657
0.037080	0.880097
0.037180	0.879537
0.037280	0.878974
0.037380	0.878411
0.037480	0.877847
0.037580	0.877281
0.037680	0.876714
0.037780	0.876147
0.037880	0.875577
0.037980	0.875007
0.038080	0.874436
0.038180	0.873863
0.038280	0.873289
0.038380	0.872714
0.038480	0.872138
0.038580	0.871561
0.038680	0.870983
0.038780	0.870403
0.038880	0.869822
0.038980	0.869240
0.039080	0.868657
0.039180	0.868073
0.039280	0.867488
0.039380	0.866901
0.039480	0.866313
0.039580	0.865724
0.039680	0.865134
0.039780	0.864543
0.039880	0.863951
0.039980	0.863358
0.040080	0.862763
0.040180	0.862167
0.040280	0.861570
0.040380	0.860972
0.040480	0.860373
0.040580	0.859773
0.040680	0.859171
0.040780	0.858569
0.040880	0.857965
0.040980	0.857360
0.041080	0.856754
0.041180	0.856147
0.041280	0.855538
0.041380	0.854929
0.041480	0.854318
0.041580	0.853707
0.041680	0.853094
0.041780	0.852480
0.041880	0.851865
0.041980	0.851248
0.042080	0.850631
0.042180	0.850013
0.042280	0.849393
0.042380	0.848772
0.042480	0.848150
0.042580	0.847527
0.042680	0.846903
0.042780	0.846278
0.042880	0.845652
0.042980	0.845024
0.043080	0.844396
0.043180	0.843766
0.043280	0.843135
0.043380	0.842503
0.043480	0.841870
0.043580	0.841236
0.043680	0.840601
0.043780	0.839964
0.043880	0.839327
0.043980	0.838688
0.044080	0.838049
0.044180	0.837408
0.044280	0.836766
0.044380	0.836123
0.044480	0.835479
0.044580	0.834834
0.044680	0.834187
0.044780	0.833540
0.044880	0.832891
0.044980	0.832242
0.045080	0.831591
0.045180	0.830939
0.045280	0.830286
0.045380	0.829632
0.045480	0.828977
0.045580	0.828321
0.045680	0.827664
0.045780	0.827005
0.045880	0.826346
0.045980	0.825685
0.046080	0.825024
0.046180	0.824361
0.046280	0.823697
0.046380	0.823032
0.046480	0.822367
0.046580	0.821700
0.046680	0.821031
0.046780	0.820362
0.046880	0.819692
0.046980	0.819021
0.047080	0.818348
0.047180	0.817675
0.047280	0.817000
0.047380	0.816325
0.047480	0.815648
0.047580	0.814970
0.047680	0.814291
0.047780	0.813611
0.047880	0.812931
0.047980	0.812249
0.048080	0.811565
0.048180	0.810881
0.048280	0.810196
0.048380	0.809510
0.048480	0.808823
0.048580	0.808134
0.048680	0.807445
0.048780	0.806754
0.048880	0.806063
0.048980	0.805370
0.049080	0.804676
0.049180	0.803982
0.049280	0.803286
0.049380	0.802589
0.049480	0.801891
0.049580	0.801192
0.049680	0.800493
0.049780	0.799792
0.049880	0.799090
0.049980	0.798386
0.050080	0.797682
0.050180	0.796977
0.050280	0.796271
0.050380	0.795564
0.050480	0.794856
0.050580	0.794146
0.050680	0.793436
0.050780	0.792725
0.050880	0.792012
0.050980	0.791299
0.051080	0.790584
0.051180	0.789869
0.051280	0.789153
0.051380	0.788435
0.051480	0.787716
0.051580	0.786997
0.051680	0.786276
