0.000000	1.000000
0.001000	0.999215
0.002000	0.998288
0.003000	0.997220
0.004000	0.996011
0.005000	0.994661
0.006000	0.993171
0.007000	0.991542
0.008000	0.989773
0.009000	0.987865
0.010000	0.985819
0.011000	0.983635
0.012000	0.981314
0.013000	0.978855
0.014000	0.976261
0.015000	0.973530
0.016000	0.970665
0.017000	0.967665
0.018000	0.964531
0.019000	0.961263
0.020000	0.957863
0.021000	0.954331
0.022000	0.950668
0.023000	0.946874
0.024000	0.942950
0.025000	0.938897
0.026000	0.934716
0.027000	0.930407
0.028000	0.925972
0.029000	0.921411
0.030000	0.916724
0.031000	0.911913
0.032000	0.906979
0.033000	0.901922
0.034000	0.896744
0.035000	0.891445
0.036000	0.886026
0.037000	0.880488
0.038000	0.874833
0.039000	0.869060
0.040000	0.863172
0.041000	0.857169
0.042000	0.851051
0.043000	0.844821
0.044000	0.838480
0.045000	0.832027
0.046000	0.825465
0.047000	0.818794
0.048000	0.812016
0.049000	0.805132
0.050000	0.798142
0.051000	0.791049
0.052000	0.783852
0.053000	0.776554
0.054000	0.769155
0.055000	0.761657
0.056000	0.754061
0.057000	0.746368
0.058000	0.738579
0.059000	0.730696
0.060000	0.722720
0.061000	0.714652
0.062000	0.706493
0.063000	0.698245
0.064000	0.689910
0.065000	0.681487
0.066000	0.672979
0.067000	0.664388
0.068000	0.655713
0.069000	0.646958
0.070000	0.638122
0.071000	0.629208
0.072000	0.620216
0.073000	0.611149
0.074000	0.602008
0.075000	0.592794
0.076000	0.583508
0.077000	0.574152
0.078000	0.564727
0.079000	0.555235
0.080000	0.545678
0.081000	0.536056
0.082000	0.526371
0.083000	0.516625
0.084000	0.506819
0.085000	0.496955
0.086000	0.487033
0.087000	0.477057
0.088000	0.467026
0.089000	0.456943
0.090000	0.446809
0.091000	0.436626
0.092000	0.426395
0.093000	0.416118
0.094000	0.405796
0.095000	0.395430
0.096000	0.385023
0.097000	0.374576
0.098000	0.364091
0.099000	0.353568
0.100000	0.343010
0.101000	0.332418
0.102000	0.321793
0.103000	0.311138
0.104000	0.300453
0.105000	0.289741
0.106000	0.279003
0.107000	0.268240
0.108000	0.257454
0.109000	0.246647
0.110000	0.235820
0.111000	0.224975
0.112000	0.214113
0.113000	0.203237
0.114000	0.192346
0.115000	0.181444
0.116000	0.170532
0.117000	0.159610
0.118000	0.148682
0.119000	0.137747
0.120000	0.126809
0.121000	0.115868
0.122000	0.104927
0.123000	0.093986
0.124000	0.083047
0.125000	0.072112
0.126000	0.061182
0.127000	0.050259
0.128000	0.039345
0.129000	0.028440
0.130000	0.017547
0.131000	0.006668
0.132000	-0.004198
0.133000	-0.015047
0.134000	-0.025878
0.135000	-0.036691
0.136000	-0.047482
0.137000	-0.058252
0.138000	-0.068998
0.139000	-0.079718
0.140000	-0.090412
0.141000	-0.101078
0.142000	-0.111714
0.143000	-0.122319
0.144000	-0.132891
0.145000	-0.143429
0.146000	-0.153932
0.147000	-0.164397
0.148000	-0.174824
0.149000	-0.185212
0.150000	-0.195557
0.151000	-0.205861
0.152000	-0.216120
0.153000	-0.226333
0.154000	-0.236500
0.155000	-0.246619
